telegram_index,telescope,source
7049_atel,"['new technology telescope', 'lsq', 'crts', 'wiserep', 'ogle', 'pessto']","['galaxy', 'supernova']"
17432_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
17433_gcn,"['swift', 'master', 'pulkovo observatory']",['source not found']
17434_gcn,"['integral', 'swift']","['grb', 'total', 'star']"
17435_gcn,['telescope not found'],"['x-ray source', 'grb']"
17436_gcn,['swift'],['source not found']
17438_gcn,"['swift', 'fermi']",['grb']
17437_gcn,"['swift', 'master']","['grb', 'total']"
7047_atel,['telescope not found'],['source not found']
17439_gcn,"['integral', 'fermi']","['grb', 'sun']"
17440_gcn,['fermi'],['grb']
17441_gcn,"['swift', 'fermi']","['x-ray source', 'grb']"
17442_gcn,['swift'],"['grb', 'total']"
17443_gcn,['telescope not found'],['grb']
17444_gcn,"['swift', 'lick']",['grb']
17445_gcn,['swift'],"['grb', 'total']"
7048_atel,['swift'],"['x-ray source', 'neutron star', 'black hole', 'galaxy', 'andromeda', 'star', 'andromeda galaxy']"
7055_atel,['telescope not found'],"['sao', 'blazar']"
7054_atel,['telescope not found'],['source not found']
7056_atel,"['suzaku', 'lcogt', 'fermi', 'swift', 'kepler']",['bl lac']
7051_atel,['asiago'],['galaxy']
7053_atel,"['new technology telescope', 'lsq', 'most', 'wiserep', 'ogle', 'pessto', 'master']",['supernova']
7052_atel,"['fermi', 'new technology telescope', 'wiserep', 'pessto', 'master']",['grb150210a']
17454_gcn,"['swift', 'palomar']","['grb', 'star', 'high proper motion star', 'high proper motion']"
17452_gcn,['swift'],['x-ray source']
17457_gcn,['swift'],['grb']
17458_gcn,['swift'],"['grb', 'milky way', 'vega', 'total', 'optical source']"
17453_gcn,"['swift', 'fermi']","['x-ray source', 'grb', 'total']"
17459_gcn,['telescope not found'],"['grb', 'star']"
17461_gcn,['swift'],"['grb', 'optical source']"
17455_gcn,['telescope not found'],['source not found']
17451_gcn,"['swift', 'palomar']",['source not found']
17449_gcn,['swift'],['grb']
17448_gcn,['swift'],"['grb', 'total']"
17447_gcn,['swift'],['grb']
17450_gcn,['swift'],['grb']
17456_gcn,"['master', 'pulkovo observatory']",['source not found']
7058_atel,"['most', 'lcogt']","['galaxy', 'supernova']"
7061_atel,"['most', 'lcogt']","['galaxy', 'supernova']"
7060_atel,"['atlas', 'fast']",['atlas']
7059_atel,"['new technology telescope', 'lsq', 'crts', 'wiserep', 'pessto']",['supernova']
7057_atel,['most'],"['sao', 'blazar']"
17462_gcn,['swift'],"['grb', 'total']"
17463_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
17464_gcn,['swift'],"['x-ray source', 'grb']"
7069_atel,['large binocular telescope'],['star']
17469_gcn,['swift'],"['grb', 'total']"
17468_gcn,['swift'],['grb']
17467_gcn,['nordic optical telescope'],['grb']
7062_atel,['telescope not found'],['source not found']
7063_atel,['lcogt'],['supernova']
7064_atel,['most'],['source not found']
7065_atel,['telescope not found'],['source not found']
7066_atel,['master'],['source not found']
17471_gcn,['swift'],"['grb', 'total']"
7070_atel,"['most', 'hale', 'palomar', 'hale telescope']","['star', 'p cygni']"
17474_gcn,"['swift', 'palomar']",['star']
17466_gcn,['swift'],"['grb', 'optical source']"
17473_gcn,['telescope not found'],"['grb', 'star']"
7068_atel,"['gaia', 'new technology telescope', 'lsq', 'crts', 'wiserep', 'pessto']","['galaxy', 'supernova']"
17465_gcn,['swift'],"['grb', 'star']"
7067_atel,"['bepposax', 'fermi', 'maxi', 'swift', 'rxte']",['x-ray source']
17472_gcn,['swift'],['grb']
7072_atel,['swift'],['x-ray source']
7071_atel,['lijiang'],"['galaxy', 'supernova']"
7074_atel,"['new technology telescope', 'lsq', 'wiserep', 'pessto']",['supernova']
7075_atel,['nordic optical telescope'],['source not found']
7076_atel,['telescope not found'],['source not found']
7079_atel,"['iptf', 'swift']",['source not found']
7077_atel,['telescope not found'],"['galaxy', 'supernova']"
7073_atel,['telescope not found'],"['supernova', ""r'=17.491""]"
7078_atel,"['most', 'lcogt']","['galaxy', 'supernova']"
7080_atel,"['fermi', 'magic', 'gamma']",['source not found']
7082_atel,"['spitzer', 'large binocular telescope']","['vega', 'star']"
7081_atel,['telescope not found'],"['galaxy', 'supernova']"
17475_gcn,['swift'],['grb']
7084_atel,['telescope not found'],['source not found']
7085_atel,"['swift', 'very large array']","['x-ray source', 'white dwarf', 'vega', 'total']"
7083_atel,['telescope not found'],['blazar']
7093_atel,"['fermi', 'magic', 'gamma']","['quasar', 'blazar']"
7094_atel,"['most', 'lcogt']",['galaxy']
7096_atel,"['integral', 'isgri']",['total']
7095_atel,"['maxi', 'swift', 'integral', 'isgri']","['x-ray binary', 'neutron star', 'star']"
7092_atel,['telescope not found'],['m81']
7088_atel,"['swift', 'maxi']","['x-ray binary', 'neutron star', 'star']"
7091_atel,"['new technology telescope', 'wiserep', 'pessto']","['pan', 'supernova']"
7087_atel,"['lick', 'gaia']","['galaxy', 'supernova', 'milky way']"
7090_atel,"['most', 'lcogt']","['galaxy', 'supernova']"
7086_atel,['lijiang'],"['galaxy', 'supernova']"
7089_atel,['asiago'],['source not found']
7105_atel,['asiago'],['galaxy']
7104_atel,['swift'],"['vega', 'galaxy', 'andromeda', 'andromeda galaxy']"
7103_atel,['fast'],['supernova']
7102_atel,"['new technology telescope', 'lsq', 'crts', 'wiserep', 'pessto']","['pan', 'galaxy', 'supernova']"
7100_atel,['telescope not found'],['vega']
7099_atel,['decam'],"['galaxy', 'supernova']"
7098_atel,"['swift', 'integral', 'isgri']","['x-ray source', 'globular cluster', 'total']"
7097_atel,"['most', 'lcogt']","['galaxy', 'supernova']"
7101_atel,['atlas'],['atlas']
7108_atel,['decam'],"['galaxy', 'supernova']"
7106_atel,"['most', 'swift', 'integral']","['x-ray source', 'x-ray binary', 'low mass x-ray binary', 'globular cluster', 'pulsar']"
7107_atel,['asiago'],"['galaxy', 'supernova']"
7112_atel,"['palomar', 'most', 'wiserep', 'iptf']",['source not found']
7109_atel,['lijiang'],['supernova']
17478_gcn,['swift'],"['grb', 'star']"
7113_atel,['telescope not found'],['source not found']
17476_gcn,"['gamma', 'isgri']",['source not found']
7111_atel,['master'],['star']
17480_gcn,"['integral', 'swift']","['x-ray source', 'grb', 'total']"
17477_gcn,"['integral', 'swift']","['x-ray source', 'grb']"
17479_gcn,['swift'],"['x-ray source', 'optical source']"
7110_atel,"['mercator telescope', 'gaia']","['galaxy', 'supernova']"
7114_atel,['telescope not found'],['blazar']
7116_atel,['fast'],['source not found']
17481_gcn,"['integral', 'fermi', 'gamma']","['gamma-ray burst', 'grb']"
17482_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
7115_atel,['decam'],"['galaxy', 'supernova']"
7120_atel,['asiago'],"['galaxy', 'supernova']"
7119_atel,"['wiserep', 'palomar']",['source not found']
7118_atel,"['iptf', 'palomar']","['m81', 'classical nova']"
7117_atel,['gamma'],['quasar']
17483_gcn,['swift'],['source not found']
17484_gcn,['telescope not found'],"['grb', 'star']"
17488_gcn,['swift'],['grb']
17485_gcn,['swift'],"['x-ray source', 'sgr']"
17486_gcn,['swift'],"['x-ray source', 'grb']"
17489_gcn,['swift'],['grb']
7121_atel,['master'],['andromeda']
7122_atel,['decam'],"['galaxy', 'supernova']"
7124_atel,['vista'],['source not found']
17487_gcn,"['swift', 'master', 'pulkovo observatory']",['source not found']
17490_gcn,"['gamma', 'swift']","['sgr', 'total']"
17491_gcn,['swift'],['grb']
17492_gcn,"['swift', 'fermi', 'gamma']","['sgr', 'grb', 'gamma-ray burst']"
7127_atel,['master'],['supernova']
17496_gcn,"['swift', 'fermi', 'gamma']","['gamma-ray burst', 'sgr']"
17497_gcn,['maxi'],['source not found']
17498_gcn,['swift'],"['grb', 'total']"
17499_gcn,['swift'],['grb']
17500_gcn,['telescope not found'],['grb']
17501_gcn,['swift'],"['x-ray source', 'grb']"
7126_atel,"['gamma', 'fermi']",['bl lac']
17493_gcn,['telescope not found'],"['grb', 'total']"
17495_gcn,['swift'],['grb']
17494_gcn,['swift'],['grb']
7128_atel,"['wiserep', 'palomar']",['source not found']
7129_atel,['master'],['star']
7125_atel,['lick'],"['galaxy', 'supernova']"
7132_atel,['decam'],"['carme', 'supernova']"
17503_gcn,['telescope not found'],"['grb', 'total']"
17502_gcn,"['swift', 'fermi']","['grb', 'sun']"
7130_atel,['master'],"['galaxy', 'supernova']"
7131_atel,"['decam', 'maxi']",['supernova']
17504_gcn,['swift'],['grb']
7133_atel,"['gamma', 'master']",['blazar']
17505_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
7135_atel,['gamma'],['quasar']
7136_atel,"['swift', 'integral']","['neutron star', 'star', 'globular cluster', 'pulsar']"
7134_atel,['telescope not found'],['source not found']
7142_atel,['fast'],['local group']
7137_atel,['swift'],['source not found']
7138_atel,['swift'],['sgr']
7139_atel,"['gaia', 'liverpool telescope']","['galaxy', 'supernova']"
7141_atel,"['swift', 'integral', 'isgri']",['source not found']
7140_atel,"['new technology telescope', 'lsq', 'wiserep', 'pessto']",['supernova']
7145_atel,"['most', 'lcogt']","['galaxy', 'supernova']"
17506_gcn,['swift'],"['grb', 'galaxy', 'total']"
7143_atel,['lick'],"['galaxy', 'supernova']"
7146_atel,['decam'],['supernova']
7147_atel,['master'],"['maser', 'star']"
7144_atel,"['decam', 'new technology telescope', 'wiserep', 'pessto']",['supernova']
7155_atel,"['agile', 'gamma']","['quasar', 'blazar']"
7154_atel,"['decam', 'new technology telescope', 'wiserep', 'ogle', 'pessto']",['supernova']
7159_atel,"['integral', 'isgri', 'maxi']","['norma', 'perseus']"
7157_atel,"['most', 'lcogt']","['galaxy', 'supernova']"
7153_atel,"['lsq', 'crts', 'pessto']","['pan', 'moon', 'supernova']"
7152_atel,"['gaia', 'liverpool telescope']","['galaxy', 'supernova']"
7151_atel,['master'],['galaxy']
7150_atel,"['master', 'gran telescopio canarias']",['source not found']
7149_atel,"['decam', 'sofia']","['io', 'galaxy', 'supernova']"
7148_atel,['decam'],"['galaxy', 'supernova']"
7158_atel,['telescope not found'],['source not found']
7156_atel,"['palomar', 'most', 'crts', 'master']",['supernova']
17509_gcn,['swift'],['source not found']
17507_gcn,"['most', 'swift']","['x-ray source', 'total']"
17508_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'magnetar']"
17510_gcn,"['gamma', 'swift']","['x-ray source', 'sgr', 'grb']"
7161_atel,['vainu bappu'],['source not found']
17520_gcn,['swift'],['grb']
17518_gcn,"['swift', 'master', 'pulkovo observatory']",['source not found']
17519_gcn,"['swift', 'fermi', 'fast']","['sgr', 'grb']"
17516_gcn,"['most', 'swift']","['galaxy', 'grb']"
17515_gcn,['swift'],"['x-ray source', 'grb']"
17514_gcn,['swift'],['galaxy']
17512_gcn,['swift'],['source not found']
7160_atel,['master'],['quasar']
17517_gcn,['swift'],"['grb', 'total']"
17511_gcn,"['swift', 'fermi', 'gamma']","['sgr', 'grb', 'gamma-ray burst']"
17525_gcn,"['swift', 'fermi', 'gamma']","['gamma-ray burst', 'grb']"
17522_gcn,['swift'],"['grb', 'total']"
17523_gcn,['telescope not found'],['grb']
17524_gcn,['swift'],['grb']
17521_gcn,['swift'],"['grb', 'star']"
17528_gcn,['telescope not found'],['source not found']
7165_atel,['master'],['source not found']
7167_atel,['master'],['blazar']
17538_gcn,['swift'],['grb']
17537_gcn,['telescope not found'],"['grb', 'total']"
17536_gcn,['swift'],"['x-ray source', 'grb', 'grb150301c', 'total']"
17535_gcn,['swift'],"['grb', 'total']"
17526_gcn,['swift'],"['x-ray source', 'grb']"
17534_gcn,['swift'],['grb']
17532_gcn,['swift'],['grb']
17531_gcn,['swift'],['grb']
7163_atel,"['most', 'lcogt']","['galaxy', 'supernova']"
7162_atel,['most'],['source not found']
17530_gcn,"['swift', 'fermi']","['grb', 'total']"
17529_gcn,"['swift', 'lick']","['moon', 'grb']"
17533_gcn,['swift'],['grb']
17527_gcn,['nordic optical telescope'],['grb']
7164_atel,"['goodman', 'soar']",['source not found']
7170_atel,['master'],['source not found']
7172_atel,['large binocular telescope'],"['supernova', 'p cygni']"
17540_gcn,['telescope not found'],['grb']
7169_atel,"['gamma', 'master']",['white dwarf']
7171_atel,"['swift', 'fermi', 'gamma']","['gamma-ray burst', 'magnetar']"
7168_atel,"['gamma', 'master']",['blazar']
17539_gcn,['swift'],['grb']
17543_gcn,"['gamma', 'nordic optical telescope']",['star']
7175_atel,"['gamma', 'fermi']","['gamma-ray source', 'quasar']"
7174_atel,"['most', 'crts', 'master']",['sao']
7173_atel,['master'],"['evolved star', 'red nova', 'star', 'local group']"
17541_gcn,['telescope not found'],['source not found']
17545_gcn,['telescope not found'],"['grb', 'radio source']"
17544_gcn,['swift'],['grb']
17542_gcn,['swift'],"['grb', 'optical source']"
17546_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
7177_atel,"['william herschel telescope', 'gaia']",['galaxy']
7178_atel,"['wiserep', 'palomar']",['source not found']
7179_atel,['ogle'],"['classical nova', 'star', 'microlensing event']"
17548_gcn,['swift'],"['grb', 'magnetar', 'galaxy', 'andromeda', 'andromeda galaxy']"
17547_gcn,"['most', 'swift']","['grb', 'optical source']"
7180_atel,['wifes'],['source not found']
7181_atel,['swift'],"['grb', 'magnetar', 'galaxy', 'andromeda', 'andromeda galaxy']"
7183_atel,['swift'],"['x-ray source', 'neutron star', 'globular cluster', 'belinda', 'star']"
7182_atel,['master'],['source not found']
17550_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
17549_gcn,['swift'],"['kari', 'total']"
7184_atel,"['swift', 'fermi', 'gamma']","['vega', 'blazar']"
17551_gcn,"['swift', 'integral', 'rosat']",['grb']
7188_atel,['master'],['star']
7187_atel,"['hubble', 'swift']","['grb', 'total']"
7186_atel,"['swift', 'master']",['x-ray source']
7193_atel,"['agile', 'gamma']","['quasar', 'blazar']"
17552_gcn,"['swift', 'isgri', 'gamma']",['source not found']
17553_gcn,['swift'],"['x-ray source', 'grb']"
7194_atel,"['most', 'very large array']",['total']
7189_atel,['telescope not found'],"['variable star', 'star']"
7190_atel,['gran telescopio canarias'],['galaxy']
7191_atel,"['master', 'fast']","['galaxy', 'supernova']"
7192_atel,['lcogt'],"['variable star', 'galaxy', 'supernova', 'star']"
17560_gcn,"['pika', 'swift']","['grb', 'total']"
17554_gcn,['swift'],['grb']
17556_gcn,"['swift', 'liverpool telescope']",['grb']
17561_gcn,"['swift', 'fermi', 'gamma']","['gamma-ray burst', 'grb']"
17557_gcn,['swift'],"['grb', 'total']"
17562_gcn,['swift'],"['grb', 'total']"
17558_gcn,"['fermi', 'swift', 'master', 'pulkovo observatory']",['grb']
17559_gcn,['swift'],['grb']
17555_gcn,['swift'],['grb']
7195_atel,['asiago'],['galaxy']
7196_atel,"['swift', 'maxi']",['black hole']
7197_atel,"['gaia', 'master']",['source not found']
7198_atel,['telescope not found'],['quasar']
7199_atel,['gran telescopio canarias'],['galaxy']
7201_atel,"['swift', 'maxi']",['black hole']
17564_gcn,['swift'],"['grb', 'star']"
17565_gcn,"['azt-11', 'swift']",['grb']
17563_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
7200_atel,['maxi'],['x-ray source']
17566_gcn,['swift'],['grb']
7204_atel,"['most', 'swift', 'gamma']","['x-ray source', 'black hole']"
7209_atel,"['new technology telescope', 'wiserep', 'pessto', 'master']","['pan', 'supernova']"
7202_atel,"['agile', 'swift', 'gamma']",['blazar']
17567_gcn,['swift'],"['grb', 'star']"
7208_atel,"['spitzer', 'hiltner telescope', 'master']",['source not found']
7207_atel,"['most', 'ogle']",['source not found']
7206_atel,['telescope not found'],"['sao', 'red nova', 'star']"
7205_atel,['lcogt'],['blazar']
7203_atel,"['agile', 'swift', 'gamma']",['vega']
17571_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
17570_gcn,['swift'],"['grb', 'star']"
17569_gcn,['maxi'],['source not found']
17568_gcn,['maxi'],['grb']
7216_atel,"['swift uvot', 'swift', 'maxi']","['total', 'black hole']"
7215_atel,"['swift', 'heao-1', 'rxte', 'maxi']","['x-ray binary', '4u 1145-619', 'pulsar']"
7214_atel,"['new technology telescope', 'lsq', 'wiserep', 'pessto']",['supernova']
7213_atel,"['swift', 'fermi', 'nustar']","['sgr', 'magnetar']"
7212_atel,['telescope not found'],"['pan', 'galaxy', 'star']"
7211_atel,"['gamma', 'swift']",['source not found']
7210_atel,"['swift', 'maxi']",['x-ray source']
7220_atel,"['hubble', 'hubble space telescope']","['total', 'supernova']"
7219_atel,['asiago'],['galaxy']
17572_gcn,['maxi'],['source not found']
7218_atel,['master'],['source not found']
7217_atel,"['mmt', 'hiltner telescope']","['total', 'star']"
17580_gcn,['swift'],['grb']
17579_gcn,"['swift', 'fermi', 'gamma']","['gamma-ray burst', 'grb']"
17578_gcn,['telescope not found'],"['grb', 'total']"
17577_gcn,"['swift', 'yerkes observatory']","['grb', 'total', 'milky way']"
17576_gcn,"['swift', 'fermi']",['grb']
7225_atel,"['new technology telescope', 'lsq', 'wiserep', 'pessto']",['supernova']
17575_gcn,['swift'],['grb']
17581_gcn,['swift'],['grb']
7223_atel,"['hubble', 'nordic optical telescope', 'hubble space telescope', 'asiago']","['supernova', 'virgo', 'galaxy', 'total', 'star']"
7222_atel,['asiago'],['supernova']
7221_atel,['decam'],"['galaxy', 'supernova']"
17583_gcn,"['iac', 'fermi']",['grb']
17574_gcn,"['swift', 'lick']",['grb']
17573_gcn,['swift'],"['x-ray source', 'grb']"
7224_atel,['telescope not found'],['supernova']
17582_gcn,['nordic optical telescope'],"['galaxy', 'grb']"
7228_atel,"['most', 'lcogt']","['galaxy', 'supernova']"
7226_atel,['master'],['source not found']
17585_gcn,"['swift', 'lick']",['grb']
17586_gcn,['swift'],"['grb', 'total']"
17587_gcn,"['swift', 'fermi']",['grb']
7227_atel,"['agile', 'gamma']",['source not found']
17584_gcn,['palomar'],"['grb', 'star']"
7229_atel,['telescope not found'],['supernova']
17588_gcn,['nordic optical telescope'],['grb']
7230_atel,['liverpool telescope'],"['classical nova', 'p cygni']"
7231_atel,"['agile', 'swift', 'gamma']","['x-ray source', 'gamma-ray source']"
7232_atel,"['agile', 'gamma']","['gamma-ray source', 'total', 'quasar']"
7233_atel,"['swift', 'maxi']",['black hole']
7234_atel,['fast'],['supernova']
17589_gcn,['telescope not found'],"['grb', 'star']"
7242_atel,['swift'],"['globular cluster', 'transient event']"
17591_gcn,['telescope not found'],"['grb', 'radio source']"
17592_gcn,['swift'],"['grb', 'total', 'star']"
17593_gcn,['swift'],"['x-ray source', 'grb', 'star']"
17594_gcn,['swift'],['source not found']
17596_gcn,['swift'],['grb']
17597_gcn,['swift'],"['grb', 'total']"
7235_atel,['telescope not found'],['source not found']
7236_atel,"['gamma', 'master']",['red nova']
7237_atel,['master'],['star']
7239_atel,"['agile', 'fermi', 'gamma']","['perseus', 'radio galaxy', 'ngc 1275', 'galaxy']"
7240_atel,['swift'],"['neutron star', 'star']"
7241_atel,['vista'],['source not found']
17590_gcn,"['gamma', 'swift']",['source not found']
7238_atel,"['ogle', 'vista']","['globular cluster', 'star', 'microlensing event']"
7249_atel,['gamma'],"['galaxy', 'ngc 1275']"
7245_atel,"['most', 'lcogt']","['galaxy', 'supernova']"
7247_atel,['swift'],"['neutron star', 'star', 'globular cluster', 'pulsar']"
17599_gcn,['swift'],"['x-ray source', 'grb']"
17600_gcn,['swift'],['grb']
17601_gcn,['swift'],['galaxy']
17603_gcn,['swift'],['grb']
17604_gcn,['swift'],['grb']
17605_gcn,['swift'],"['grb', 'milky way', 'vega', 'total', 'optical source']"
17606_gcn,['telescope not found'],"['grb', 'radio source']"
17607_gcn,['swift'],['grb']
17608_gcn,['swift'],"['grb', 'total']"
